exclude,mid,tid,winner,loser,5-0,winnerbet,loserbet,bets,duration
0,34203,90,evil dan,rorschach,0,4508618,4766,204,2
0,34204,90,remilia,sakura,0,7947328,17602,219,2
0,34205,90,vergil,waha-,0,975106,21574,229,2
0,34206,90,shuma gorath,gogeta super saiyan 3,0,912449,13663,224,3
0,34207,90,stupid little drill tank,cci saisyu,0,1205709,101937,139,2
0,34208,90,chaka,mio,0,254056,37811,218,2
0,34209,90,hyper neo-kamek,araki runa,0,7618212,2441,223,2
0,34210,90,hal jordan,bane,0,46863,74006,224,3
0,34211,90,b. magic girl,jissou seki,0,51979,62112,211,4
0,34212,90,solid snake,unknown,0,112147,226650,234,3
0,34213,90,moraga,lipsyncher,0,2044682,13543,224,2
0,34214,90,blade,the joker,0,318870,36704,226,2
0,34215,90,chaos hiryu,angus,0,874365,338959,240,1
0,34216,90,gold warmachine,robert garcia,0,85170,50521,207,3
0,34217,90,hiedano akyu,leon,0,1293824,9905,215,2
0,34218,90,jimmy lee,dosu,0,2437279,5821,225,2
0,34219,90,medamaoyaji,mista,0,722278,6118,223,2
0,34220,90,baiken,godzilla,0,564080,59280,229,2
0,34221,90,apocalypse,ichijo akari,0,1174494,7188,255,2
0,34222,90,nami,android 18,0,201809,7680,221,3
0,34223,90,vegeta ultra ssj,skeletor,0,50419,14804,220,3
0,34224,90,zeeky h. bomb,zinc,0,1087920,8563,243,2
0,34225,90,jack frost,flash,0,81808,11741,233,3
0,34226,90,shocker,android 18,0,304599,12140,226,2
0,34227,90,heika,i-no,0,30670,314453,231,5
0,34228,90,chaos,etna,0,2835667,7245,242,2
0,34229,90,leonardo,gokussj4d,0,415636,23557,226,3
0,34230,90,satsuki,shun,0,747609,4651,205,3
0,34231,90,billy lee,ogitafanada,0,1727105,5292,206,2
0,34232,90,politank z,wind,0,84725,16565,212,3
0,34233,90,bekkamu2,polaris,0,262345,8341,201,2
0,34234,90,fakir,thanoseid,0,130456,30504,205,2
0,34235,90,krauser,prinny,0,48227,89789,231,2
0,34236,90,ella,gogeta super saiyan 3,0,221706,12278,232,3
0,34237,90,elongated man,kanmi chan,0,37367,24113,205,2
0,34238,90,marrow,m power,0,171211,12817,210,1
0,34239,90,maat,kanae,0,133898,14199,189,2
0,34240,90,goku ssj5,gogeta ssj,0,51118,15021,187,4
0,34241,90,hugo,kaguya kimimaro,0,881233,12081,229,2
0,34242,90,mega gohan,kaguya kimimaro,0,30880,80582,209,4
0,34243,90,lee,battle mahoro,0,36061,66586,198,4
0,34244,90,mech zangief,buttercup,0,1023356,12617,238,2
0,34245,90,mad dog,simba,0,1548605,14313,232,2
0,34246,90,super vegeta,billy_xiii,0,91817,45604,209,3
0,34247,90,cid highwind,popeye,0,145198,74928,249,2
0,34248,90,ogre akuma,monkey.d.luffy,0,645279,52955,230,1
0,34249,90,ufo,leonardo,0,655718,15994,231,1
0,34250,90,koola,vaan,0,34016,46200,226,3
0,34251,90,ghetto warmachine,dare devil,0,1143674,4144,245,2
0,34252,90,roll,suigintou,0,830586,9584,229,1
0,34253,90,punisher,billy_xiii,0,274699,9376,206,2
0,34254,90,cci shermie,knuckles,0,243120,21209,215,4
0,34255,90,lesty,zero,0,30776,24638,195,2
0,34256,90,sakura kinomoto,kid gohan ssj1,0,1147046,4060,207,2
0,34257,90,the joker,gundam heavy arms,0,45162,28676,196,3
0,34258,90,gorunks ssj4,sajin,0,47082,33575,201,5
0,34259,90,hotaru futaba,dan,0,209385,9413,203,2
0,34260,90,havok,obsidian,0,22117,47935,191,5
0,34261,90,chiaotzu,fox mccloud,0,26191,180976,186,4
0,34262,90,gulool ja ja,electro,0,1049366,11447,213,2
0,34263,90,zaku,angel ryu,0,45914,78324,239,4
0,34264,90,taros,death13,0,62124,83031,227,3
0,34265,90,ultron,hiedano akyu,0,82136,107635,213,2
0,34266,90,gonzales,sonic,0,779245,31247,248,1
0,34267,90,dulton,koichi,0,47891,38788,187,2
0,34268,90,rugal,cactuar,0,57255,164063,218,3
0,34269,90,chadha,cid highwind,0,161403,48549,231,2
0,34270,90,heart,mr satan,0,1744828,16742,223,2
0,34271,90,ultron,polnareff,0,885171,22320,238,2
0,34272,90,kobun 43,ky,0,109118,8461,230,2
0,34273,90,wolverine,warmachine,0,261090,28545,229,1
0,34274,90,missingno.,victor,0,252891,9925,243,2
0,34275,90,uminin,sonic,0,386729,20575,229,2
0,34276,90,ino,wolvenom,0,47528,132923,248,3
0,34278,90,ryoko asakura,det. garret laurel,0,411928,37980,126,2
0,34279,90,princess peach,munch,0,230525,10862,168,5
0,34280,90,ogre akuma,ojisama,0,1894990,72495,234,2
0,34281,90,yatteyaru-death,blob,0,2325414,2975,238,2
0,34282,90,alter amiba,sango,0,2450388,5008,261,2
0,34283,90,mech zangief,gaits,0,263625,45000,244,2
0,34284,90,rubber soul,syaoran,0,99371,222280,237,2
0,34285,90,saisyuu_dokusyo_bouei_system,masked rider 1st,0,273846,64532,283,4
0,34286,90,mad dog,storm,0,1369642,10278,292,2
0,34287,90,evil homer,sakon,0,477277,6411,264,3
0,34288,90,ky,auron,0,143160,19201,267,3
5,34289,90,_sep_petshop,goten,0,1032330,15623,267,2
0,34290,90,evil ryu,rouga_zanma,0,473917,11077,279,2
0,34291,90,majin vegeta,shuh,0,334586,11003,265,2
0,34292,90,ms. fanservice,ryu plus,0,297244,15804,285,2
0,34293,90,super soldier,ash,0,186196,43787,288,3
0,34294,90,guts,megaman.exe,0,586042,11625,271,1
0,34295,90,nightmare the jujin lv3,sachiel,0,767553,21622,326,4
0,34296,90,nero,ran yakumo,0,35452,109913,283,3
0,34297,90,faust,vegeta,0,57013,75785,297,3
0,34298,90,raiya,knuckles,0,99112,24590,290,3
0,34299,90,cirno,nightmare yamazaki,0,609332,15451,304,2
0,34300,90,the thing,psychopath kyo,0,209679,24343,281,2
0,34301,90,shizuha aki,aoi-ko,0,1428332,4271,260,2
0,34302,90,daimajin,meirin,0,748778,6017,304,3
0,34303,90,ten,android 18,0,197710,12067,302,2
0,34304,90,king lion,glacius,0,144109,28877,286,2
0,34305,90,yumeji kurokouchi,spawn,0,590773,9164,324,2
0,34306,90,kaonasi,gokussj4d,0,1496766,10888,304,2
0,34307,90,wolf,raptor,0,55359,94887,307,3
0,34308,90,red ranger,protoman,0,99473,66226,300,4
0,34309,90,armor jack,tapion,0,768347,6341,302,1
0,34310,90,ms. fanservice,jay garrick,0,225441,18641,316,1
0,34311,90,super skrull,orochi,0,201057,13694,316,2
0,34312,90,kurihan,firebrand,0,203015,40499,299,3
0,34313,90,mega weapon,basara,0,1754551,10220,320,2
0,34314,90,suika,magneto,0,320364,29369,329,2
0,34315,90,well,gogeta ssj4,0,1071849,12312,319,2
0,34316,90,zabi,devil_daigo,0,1976450,7873,320,2
0,34317,90,eva-05,yue,0,66477,214158,309,4
0,34318,90,kazu,monster ball,0,336614,58139,328,2
0,34319,90,evil kung fu man mkii,minakata moriya,0,293128,30381,304,2
0,34320,90,e-102r,jeice,0,17017,313787,276,4
0,34321,90,saiki,zeid,0,2657605,22593,323,2
0,34322,90,ikki,hancock,0,244502,69050,325,5
0,34323,90,tenma-sama,godman,0,1531705,8961,311,2
0,34324,90,sheen,princess silver,0,67506,40460,287,3
0,34325,90,shadow vegeta,fox mccloud,0,55552,38204,291,5
0,34326,90,ooze-o,cloud,0,849050,13125,328,2
0,34327,90,rider,mai,0,345865,13050,308,2
0,34328,90,cell,blob,0,299966,22795,336,2
0,34329,90,exredking,araki runa,0,3032047,4970,349,1
0,34330,90,possessed heita,celes,0,213024,76781,345,2
0,34331,90,punisher,exocist(dnf),0,230835,21208,305,4
0,34332,90,hyper neo-kamek,justice,0,1303005,36296,362,2
0,34333,90,the flash,mako,0,686115,12429,335,1
0,34334,90,maxime,chonshu,0,454543,8931,329,3
0,34335,90,nina,cactuar,0,229321,56990,347,2
0,34336,90,utsuho reiuji,avdol ver 2001/01/30 by camrat,0,172179,32431,341,2
0,34337,90,broly,she-hulk,0,676985,7232,348,3
0,34338,90,metal mario,wario,0,339963,22238,371,3
0,34339,90,evil ranger,heihachi mishima,0,107698,42407,363,2
0,34340,90,fio,the joker,0,34595,93034,324,3
0,34341,90,fubuki,gato,0,979902,12498,327,2
0,34342,90,bizarro,jon talbain,0,106485,58567,342,2
0,34343,90,date masamune,nyaonyao,0,4247652,6952,355,2
0,34344,90,sephiroth,spawn,0,239146,36608,342,2
0,34345,90,hauzer,matou sakura,0,1856651,7985,375,2
0,34346,90,tony tony chopper,nitori,0,314454,12500,337,3
0,34347,90,celes,heita zinnai,0,706137,10439,340,3
0,34348,90,namek gohan,lunasa prismriver,0,56377,44426,299,5
0,34349,90,rockman x,michael,0,84672,842683,349,2
0,34350,90,soulgen,predator,0,3125683,14539,366,3
0,34351,90,minakata moriya,superboy,0,256440,11397,332,1
0,34352,90,fat albert,mega piccolo,0,4177520,13900,367,2
0,34353,90,suika ibuki,ranma saotome,0,4558641,7183,364,1
0,34354,90,hatate_himekaidou,randy m. green,0,123617,167508,371,2
0,34355,90,neji,gentarou&foze,0,402084,30430,327,2
0,34356,90,future trunks,sub zero,0,482991,11563,313,3
0,34357,90,chili n pepper,silver samurai,0,1998383,31442,347,2
0,34358,90,minakata moriya,chaka,0,206979,39750,313,1
0,34359,90,darkseid,paul phoenix,0,186515,30464,335,3
0,34360,90,dark ryu,shangtsung,0,175270,29134,333,3
0,34361,90,blizzard,black polnareff,0,932080,24225,343,2
0,34362,90,reptos,raval,0,6446176,8700,363,3
0,34363,90,rigby,ash,0,24020,102158,362,3
0,34364,90,arrange_mishio,floren,0,8745422,12764,391,2
0,34365,90,lady deathstrike,edward elrick,0,1669275,10160,350,2
0,34366,90,kamek,komepo,0,12208652,4178,388,2
0,34367,90,rayman,shangtsung,0,83029,35208,329,3
0,34368,90,kasumi todo,salty goku,0,138252,47744,317,3
0,34369,90,wario,ten-sing,0,835200,42154,328,4
0,34370,90,spenoza,grappler_hiyama,0,135768,17600,338,3
0,34371,90,super metroid,jon talbain,0,1104948,32647,313,2
0,34372,90,sakuya_swr,baldhead,0,2754295,17833,371,2
0,34373,90,rajaayuri,minakata moriya,0,229043,26540,315,2
0,34374,90,android 16,_fake_kyo,0,436488,21237,326,1
0,34375,90,gogeta ssj4,yuki,0,40520,71085,323,4
0,34376,90,kanmi chan,sinki,0,91024,48063,324,5
0,34377,90,zarbom,windows me,0,96924,50844,322,4
0,34378,90,shadow dio,vegeta,0,719737,11381,333,2
0,34379,90,super mario,viuda negra,0,2346676,17494,331,2
0,34380,90,grievous,sailor venus,0,54150,47859,306,3
0,34381,90,mech zangief,gecko moria,0,7928947,21534,367,2
0,34382,90,kouryu,zero svc,0,3056613,11291,326,2
0,34383,90,juggernaut,saba,0,922896,25100,367,3
0,34384,90,takano_miyo,pizza,0,4617707,19990,346,2
0,34385,90,ultimat goku,wonder momo,0,202894,41114,354,3
0,34386,90,emerald,hebiitigo,0,4658305,18665,328,2
0,34387,90,gohan ssj5,rock howard,0,95958,34864,319,3
0,34388,90,death13,ren,0,340414,22742,358,3
0,34389,90,arrange_shiori,gohan saiya-jin ex,0,700615,30627,346,1
0,34390,90,reptos,giorno giovanna,0,234961,40066,346,2
0,34391,90,ms. fanservice,lei-lei,0,478770,93574,382,2
0,34392,90,death ogre,butt-head,0,3965858,4502,424,3
0,34393,90,oozaru,nightmare,0,429008,27417,391,3
0,34394,90,isabeau,megaroman,0,104714,111607,387,2
0,34395,90,medicine melancholy,elisabeth blanctorche xiii,0,3109540,8992,400,2
0,34396,90,evil ranger,bra,0,231588,59268,434,4
0,34397,90,ash,fubuki sakuragasaki,0,355620,84185,402,3
0,34398,90,gamera,armored gohan,0,1976449,12102,415,2
0,34399,90,barney,prinny,0,2550668,40747,436,2
5,34400,90,_sep_petshop,kszsk-shuko,0,4843881,10165,468,1
0,34401,90,clark steel,angel ryu,0,941440,54667,457,2
0,34402,90,shin scion,98,0,4162373,10157,439,1
0,34403,90,kanae,tewi_inaba,0,2988974,28836,402,2
0,34404,90,sula,darkwing duck,0,135599,38675,405,2
0,34405,90,hotaru,musashi akatsuki,0,465913,31653,379,2
0,34406,90,grievous,tayuya,0,650231,10458,407,2
0,34407,90,fangore,clark steel,0,504989,31523,423,2
0,34408,90,ravange,duck king,0,571045,29739,403,2
0,34409,90,hoshi kage,drill asamin,0,220104,32378,374,4
0,34410,90,kakyoin noriaki,dulton,0,1414978,20138,360,2
0,34411,90,ryoko kano,lee,0,35853,64681,337,3
0,34412,90,blockhead,juda,0,318751,56439,376,3
0,34413,90,elecman,harpagos,0,149123,29911,384,2
0,34414,90,evil ken,zero,0,5967970,11185,393,1
0,34415,90,nero,frieza,0,587743,37789,324,3
0,34416,90,grievous,ken,0,135201,119994,428,3
0,34417,90,juggernaut,aile,0,3318801,12176,445,2
0,34418,90,medamaoyaji,asagi,0,2082908,13625,440,2
0,34419,90,ogre akuma,gohan ssj2,0,2584973,8789,468,2
0,34420,90,son goku,pizza,0,988095,21803,429,2
0,34421,90,the thing,giano,0,117774,391013,460,3
0,34422,90,picapiedra,grappler_hiyama,0,797401,31558,450,2
0,34423,90,carnage,leonardo,0,642110,63397,487,2
0,34424,90,venom,polnareff,0,763633,63417,429,1
0,34425,90,dan,lipsyncher,0,370751,44295,434,4
0,34426,90,monster ball,natsu,0,981107,27953,473,2
0,34427,90,lion magnus,evil ryu,0,1541345,75481,474,3
0,34428,90,sanji,paul phoenix,0,236968,285689,473,4
0,34429,90,sol,nenaikodareda,0,4674435,33038,493,2
0,34430,90,strong guy,predator,0,269925,43146,428,3
0,34431,90,kung lao,karin kanzuki,0,1072854,14678,426,3
0,34432,90,esmeralda,katakura kojuro,0,100866,293136,434,4
0,34433,90,k9999,winnie the pooh,0,3953314,68904,453,2
0,34434,90,shermie,trouble man,0,351223,283435,495,3
0,34435,90,jabba the hut,super-8,0,531031,98668,478,4
0,34436,90,maxime,sentry,0,308987,51885,460,3
0,34437,90,evil ken,jet,0,1849004,53590,475,2
0,34438,90,radish ssj4,erza,0,6223447,17913,523,1
0,34439,90,ivy,"aeris ;or if you prefer, use aerith",0,252882,90376,456,3
0,34440,90,prinny,zidane,0,2641278,18088,500,2
0,34441,90,trouble man,lightning,0,1344435,20782,526,2
0,34442,90,w len ar,gadalar,0,491211,33958,469,3
0,34443,90,heart,kira,0,1472650,100364,474,2
0,34444,90,doruge,rimururu,0,15266550,13001,508,1
0,34445,90,ryu plus,war machine,0,993303,52059,479,2
0,34446,90,ren,zeppeli,0,299284,59946,433,4
0,34447,90,kam'lanaut,vergil,0,402059,103045,425,2
0,34448,90,she-hulk,sakon,0,229829,65648,427,2
0,34449,90,yashaoh,trunks,0,97712,86839,409,3
0,34450,90,usapi-,haku,0,1165637,13331,437,1
0,34451,90,succubus,takuma.s_xiii,0,3009526,16803,433,3
0,34452,90,totoro,archetype:earth,0,194914,87432,426,3
0,34453,90,gouken,adon,0,1446256,20288,419,2
0,34454,90,franky,vegeta ssj5,0,50247,217299,429,4
0,34455,90,trunks,punisher,0,152719,131036,411,3
0,34456,90,kabal,blob,0,443967,31117,466,2
0,34457,90,robocop,ky,0,456585,63985,459,3
0,34458,90,hotaru,iori yagami,0,2351978,22113,471,2
0,34459,90,overlord,tron bonne,0,974140,48413,494,2
0,34460,90,dragon,agony,0,176718,373168,476,3
0,34461,90,dark phoenix,cci kim,0,1268298,46214,487,3
0,34462,90,kenshiro,shaq,0,1843998,295869,512,1
0,34463,90,unknown,tewi_inaba,0,9721481,41332,497,1
0,34464,90,miyako yoshika,tung fu rue,0,968963,43884,485,2
0,34465,90,yue,mariah,0,2258631,27245,464,2
0,34466,90,zoro roronoa,darkon,0,809230,13422,451,3
0,34467,90,arthas,jedah,0,2750316,40884,510,2
0,34468,90,cci ryuji,asuta-san,0,229647,34367,473,4
0,34469,90,regina,(sman),0,307891,111367,514,2
0,34470,90,wario,naruto,0,1013803,22708,504,4
0,34471,90,diablo,hiel,0,2015435,47362,529,2
0,34472,90,saber,hercule gt,0,850415,20861,483,2
0,34473,90,alice,super boo,0,110801,44996,459,3
0,34474,90,sonic 2 style sonic,heihachi mishima,0,1549791,23153,424,2
0,34475,90,shishio,jamian di corvus,0,3077745,15447,466,2
0,34476,90,kensou,crono,0,398897,21877,430,2
0,34477,90,ten,franky,0,334843,53386,437,3
0,34478,90,vertigo,hideo&kyoko,0,2538176,15556,476,2
0,34479,90,alex,super soldier,0,690431,37624,433,1
0,34480,90,geese,archetype:earth,0,923004,35933,491,2
0,34481,90,buttercup,munch,0,12165609,13090,452,2
0,34482,90,sad claps,ssj goku,0,3491437,26618,527,3
0,34483,90,nazrin,ironpatriot,0,2092452,28099,498,2
0,34484,90,kenshiro,amy,0,24922002,13248,504,1
0,34485,90,shiki tohno,kimberly,0,3758186,14945,494,1
0,34486,90,neco chaos,stimpy,0,527254,29435,522,3
0,34487,90,uminin,lex luthor,0,194821,101735,470,2
0,34488,90,clark,shen,0,3398695,16021,460,2
0,34489,90,bootleg ryu,"aeris ;or if you prefer, use aerith",0,75325,84287,460,3
0,34490,90,pinksheep,brook,0,23891,487407,465,4
0,34491,90,gohan fight money,yuriesbyfe,0,179565,105422,474,2
0,34492,90,super metroid,green goblin,0,2277706,70502,437,2
0,34493,90,sonic 2 style sonic,roll,0,1879598,41790,553,2
0,34494,90,killer whale,noroko,0,6740736,25054,594,1
0,34495,90,rolf,gaara,0,547575,17460,531,2
0,34496,90,rin rin,punisher,0,14226780,15095,521,2
0,34497,90,barney,arthas,0,1953871,205096,595,4
0,34498,90,goku transformer,exocist(dnf),0,269567,68897,567,4
0,34499,90,onslaught,tron bonne,0,984233,76754,590,3
0,34500,90,jinbei,ibuki,0,202328,60433,502,3
0,34501,90,yumemi,satoko,0,669292,111848,468,2
0,34502,90,kairi,drill asamin,0,79678,71677,449,4
0,34503,90,18th angel,rick,0,1591587,41842,576,2
0,34504,90,trunks,majin buu,0,609292,17578,480,4
0,34505,90,gohan ssj4,the thing,0,4106569,102262,509,1
0,34506,90,cloud,amy,0,353134,42066,479,3
0,34507,90,kiba,majin buu,0,516616,17713,478,2
0,34508,90,strider hiryu,magneto,0,3587287,26833,489,2
0,34509,90,hiedano akyu,frog,0,6287914,21187,466,3
0,34510,90,dora,android 17,0,459581,13519,449,2
0,34511,90,satsuki,spawn,0,711417,38407,486,2
0,34512,90,neco-arc,marvel spider-man,0,11307300,22409,485,1
0,34513,90,clara,captain america,0,163159,273161,488,3
0,34514,90,e. honda,kyo 71113,0,2441280,67396,511,2
0,34515,90,ultron,archetype:earth,0,9582883,26646,556,2
0,34516,90,ssj goku,scorpion,0,147371,44792,461,5
0,34517,90,shaoran lee,strong guy,0,900600,28425,479,2
0,34518,90,ronald,fubuki,0,1517493,84873,552,1
0,34519,90,sppaman,mr buu,0,4712879,13468,492,2
0,34520,90,unknown,yuki in midday,0,10378600,12143,521,2
0,34521,90,takobue,boo,0,106940,32272,502,5
0,34522,90,hotaru,zombie,0,1005356,35169,580,2
0,34523,90,cyclops,blackheart,0,251143,373027,536,2
0,34524,90,battle mahoro,black manta,0,1477228,19750,505,3
0,34525,90,master ryu,ryu-san,0,2854307,13087,488,1
0,34526,90,kung fu fiunn,gray fly,0,1364837,29781,502,2
0,34527,90,eri_hasumi,lee,0,2719215,17175,550,2
0,34528,90,master ryu,sentry,0,1087403,26099,552,2
0,34529,90,gamera,cci kim,0,7297590,17222,556,2
0,34530,90,lilith,koopa troopa,0,2284946,15124,539,2
0,34531,90,enja,grappler_hiyama,0,2326745,12518,514,3
0,34532,90,ecco,tenkochan,0,18678565,14052,585,3
0,34533,90,morrigan,temari,0,2149713,20516,550,2
0,34534,90,nrvnqsr chaos,nate summers,0,1944344,28709,545,2
0,34535,90,jet,totoro,0,1035721,28374,521,1
0,34536,90,asamiya saki x,cyber shredder 2.1,0,1840615,78090,543,2
0,34537,90,majin vegeta,sandman,0,92974,436143,531,2
0,34538,90,ssj4 goten,garlic junior,0,727307,30840,502,3
0,34539,90,sophitia,inuzuka kiba,0,247401,46263,461,2
0,34540,90,duck king,suigintou,0,4563469,16461,473,2
0,34541,90,kaonasi,robin,0,17012144,34194,498,2
0,34542,90,sula,shuma gorath,0,307031,106180,507,3
0,34543,90,vp frey,sanzou_kongoumaru,0,9241588,29364,459,1
0,34544,90,yumeji kurokouchi,chibi goku,0,1042898,14461,482,2
0,34545,90,goku ssj4 db final bout,magikarp,0,100672,88453,455,3
0,34546,90,shin scion,hirasawa_yui,0,11874316,12219,511,2
0,34547,90,eva-05,mahoken,0,1699256,39325,508,2
0,34548,90,sabretooth,powergirl,0,40060,401316,468,3
0,34549,90,android 18,videl,0,1023202,41498,481,2
0,34550,90,jabba the hut,yuriesbyfe,0,1648882,22606,506,2
0,34551,90,cv wakamoto,kano,0,238446,21407,466,3
0,34552,90,sonic,guy gardner,0,3271042,12144,483,2
0,34553,90,franky,zatanna,0,303555,75725,475,2
0,34554,90,cirno,priere,0,12241370,14427,442,1
0,34555,90,gold lightan,kraken,0,648473,149540,482,2
0,34556,90,arrange_mishio,cloud strife,0,10053793,96170,495,2
0,34557,90,miko,cci kyo,0,12036945,15346,470,2
0,34558,90,gouken,roll,0,105555,269332,469,3
0,34559,90,namor,test a.i.,0,261672,75814,453,3
0,34560,90,red cyclone,millia,0,519905,50606,466,2
0,34561,90,dodgers,gambit,0,392008,77732,471,4
0,34562,90,boulma,psylocke,0,528163,159874,380,3
0,34563,90,goku ssj2,asuta-san,0,1250555,28215,427,2
0,34564,90,saisyuu_dokusyo_bouei_system,minis mahn,0,3576672,71204,450,3
0,34565,90,saiki,peter,0,27731699,14339,466,2
0,34566,90,vanilla ice,picapiedra,0,2951713,53232,421,2
0,34567,90,death black shot,uesugi kensin,0,1296021,35512,446,2
0,34568,90,lilith aensland,zero,0,2020474,17355,425,1
0,34569,90,blade,isaiah bradley,0,579192,23587,447,2
0,34570,90,gohan ssj5,emerl,0,140908,54672,408,4
0,34571,90,stimpy,goten,0,37453,92125,395,5
0,34572,90,wild ken ex,mio,0,1573209,24271,399,3
0,34573,90,picapiedra,blob,0,1694487,34778,434,2
0,34574,90,yue,batman,0,939385,67266,469,2
0,34575,90,black widow,archetype:earth,0,7610564,22533,461,2
0,34576,90,g-akiha,goku nex,0,224032,208469,467,3
0,34577,90,cammy,benimaru_xiii,0,18364546,22124,458,2
0,34578,90,big chicken,joseph the b.b.,0,305866,46380,433,3
0,34579,90,mega weapon,andy_xiii,0,14808671,29395,464,1
0,34580,90,servbot,tabasa,0,10777218,41371,455,2
0,34581,90,rockman x,tenma-sama,0,113767,1227469,479,3
0,34582,90,vanessa,kazama sogetsu,0,110609,357795,414,3
0,34583,90,johnny,shocker,0,1158116,85467,465,2
0,34584,90,iceman,mamizou,0,4258040,27206,456,1
0,34585,90,c3po & r2d2,rider,0,749752,225934,467,3
0,34586,90,vegeta,polnareff,0,78635,195889,452,3
0,34587,90,green lantern gg,98se,0,3369171,17726,441,2
0,34588,90,nightwolf,namazu,0,77237,1155432,469,3
0,34589,90,hydron,drunk rock lee,0,642029,227088,486,3
0,34590,90,captain ginyu,shadowcat,0,1390170,55944,442,2
0,34591,90,harley quinn,spongebob,0,690234,45095,420,3
0,34592,90,darth vader,sabu,0,1294464,38924,447,3
0,34593,90,clark,arcueid,0,311514,215757,454,2
0,34594,90,dink smallwood,zero,0,6260958,16170,482,2
0,34595,90,green lantern,meirin,0,3374542,44973,446,2
0,34596,90,brimstone,goku sayajin,0,35794,152862,458,4
0,34597,90,giro,green lantern js,0,215593,38663,441,2
0,34598,90,ryu,big chicken,0,364039,27822,479,2
0,34599,90,devil daimajin,garfield,0,1972182,13581,479,4
0,34600,90,kungfumithra,mr2.bon kure,0,2088801,39705,469,1
0,34601,90,kenpachi,bebi vegeta,0,2438768,17495,461,2
0,34602,90,cable,bass,0,1557489,51486,464,2
0,34603,90,emerald,ryuuoutan,0,1172428,46369,409,2
0,34604,90,drunk rock lee,gecko moria,0,1263757,16673,423,2
0,34605,90,chang,cyber shredder 2.1,0,227797,105057,414,1
0,34606,90,cci saisyu,baby commando,0,48737,181077,413,2
0,34607,90,sailor uranus,kung fu man,0,5374348,15086,426,1
0,34608,90,yellow devil,goten gt,0,71736,245745,429,3
0,34609,90,e. honda,psyduck,0,2399494,20655,451,2
0,34610,90,golgo13,cloud,0,23167,604293,115,1
0,34611,90,miko,evil ryu,0,458924,214911,486,1
0,34612,90,cci kasumi,robo-kyii,0,754318,45561,464,2
